country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.878,2013
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.913,2014
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.948,2015
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.983,2016
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.128,2017
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.272,2018
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.417,2019
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.521,2020
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.628,2021
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.628,2022
ETH,Ethiopia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.628,2023
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,3.483,1990
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,3.284,1991
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,3.096,1992
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,2.908,1993
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,2.720,1994
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,3.080,1995
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,3.626,1996
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,4.018,1997
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,4.410,1998
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,4.802,1999
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,5.074,2000
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,5.614,2001
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,5.920,2002
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,6.111,2003
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,6.379,2004
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,7.129,2005
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,7.604,2006
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.079,2007
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.555,2008
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.455,2009
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.535,2010
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.659,2011
ETH,Ethiopia,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.680,2012
